roi,quantile,R0,car,ifr,ir,ar,waic,loo,lp__rhat
Afghanistan,0.025,0.5215308153361267,0.13078813819101515,0.005144706611923256,0.005352253624028231,0.00538105444465475,-1141474.5119104004,192155.02460158587,
Afghanistan,0.25,1.1420586454893065,0.14865465996446955,0.006109370890233609,0.005925905247860866,0.005961230982307477,1648615.4427916904,235266.00035656797,
Afghanistan,0.5,1.5316871962918759,0.16459611851821793,0.006719917604633805,0.006287725788283044,0.006327511487624223,3112578.7228740873,257886.37693885458,
Afghanistan,0.75,1.9571301570534951,0.1761584258028724,0.007221702930283472,0.006679420779919995,0.0067243354916606615,4576542.002956484,280506.7535211412,
Afghanistan,0.975,2.852654112438509,0.21198131608463994,0.00822508725115199,0.007548313155922505,0.007605723587070272,7366631.957658574,323617.7292761233,
Afghanistan,max,4.578220960448504,0.25107047123015597,0.009980973550931239,0.009882036423443263,0.009980665735401534,,,
Afghanistan,mean,1.5727112110692838,0.16494644805637476,0.006727700732694182,0.006327783151219665,0.0063684026490575165,3112578.7228740873,257886.37693885458,69.06274572572204
Afghanistan,min,0.11687658092150882,0.10183708568599079,0.003995840891905544,0.00456662847218664,0.004587578303099311,,,
Afghanistan,std,0.6000943762002614,0.015017051792054044,0.0007044413970417254,0.0005635012877370561,0.0005709281587973859,2170475.2068608995,33537.0205043303,0.0
