roi,quantile,R0,car,ifr,ir,ar,waic,loo,lp__rhat
Afghanistan,0.025,0.3168408787424626,0.12907014785209014,0.005772465410482368,0.0051911106778416965,0.00521819899369935,229317.72236869304,177465.4032450774,
Afghanistan,0.25,0.8786274890586016,0.14816476810791102,0.006467097844605072,0.005750678410664914,0.005783940031481446,304633.40838363254,235268.5403800195,
Afghanistan,0.5,1.1807388386212954,0.16185203003853335,0.006846060939872499,0.006074571168677184,0.006111697157388726,344151.6320001394,265597.91026162886,
Afghanistan,0.75,1.5044339057887792,0.18129729836276104,0.007237118448633125,0.006428595120904421,0.006470189402234474,383669.85561664624,295927.2801432382,
Afghanistan,0.975,2.224474936330436,0.20485955488474858,0.008025487825709462,0.007195319890160383,0.007247467781861755,458985.5416315857,353730.41727818025,
Afghanistan,max,3.8242944387909925,0.2327948899315887,0.009929523273405145,0.008708960339245564,0.008785472728058769,,,
Afghanistan,mean,1.2064901873674676,0.16221515056452318,0.006858695810713264,0.0061076481907851084,0.006145447323381181,344151.6320001394,265597.91026162886,24.15146353384626
Afghanistan,min,0.02069671720604636,0.10661403786575462,0.004693337702063917,0.004380866971694042,0.004400143482038676,,,
Afghanistan,std,0.4804568640202475,0.013031545207493044,0.0006390711279215928,0.0005089189049046993,0.0005159676873703704,58589.80600523354,44966.39107235102,0.0
