roi,quantile,R0,Rt (week 0),Rt (week 1),Rt (week 10),Rt (week 11),Rt (week 2),Rt (week 3),Rt (week 4),Rt (week 5),Rt (week 6),Rt (week 7),Rt (week 8),Rt (week 9),Rt-by-week,beta,car (week 0),car (week 1),car (week 10),car (week 11),car (week 2),car (week 3),car (week 4),car (week 5),car (week 6),car (week 7),car (week 8),car (week 9),car-by-week,extra_std,ifr (week 0),ifr (week 1),ifr (week 10),ifr (week 11),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),ifr (week 6),ifr (week 7),ifr (week 8),ifr (week 9),ifr-by-week,ll_,loo,mbase,mlocation,sigmac,sigmad,sigmar,sigmau,waic
Afghanistan,0.025,1.34934880920247,1.3256769331498734,1.3072378476249504,,,1.2852338415883064,1.2678347798954688,1.2550118820844287,,,,,,,0.13646132047826817,0.01679771362895058,0.013788410898050139,,,0.013097220451867762,0.012985548405945341,0.012875335121340193,,,,,,,1.2347879555530272,0.0012579504502038534,0.0017020044662647861,,,0.0017890430130926473,0.001825508421050596,0.0018323356522231685,,,,,,,-244.83126831840116,406.33285706620836,0.060350591159139516,7.415077012829352,0.0021163416116046756,0.015232859337621495,0.01753276865744551,0.02355072409513211,406.32136796620654
Afghanistan,0.25,2.2059804074251925,2.119648267507648,2.0505250561152417,,,1.9733944674050803,1.8985694395202926,1.836471643705348,,,,,,,0.20439187442738643,0.040334942012733875,0.04101197137497829,,,0.042446437902264766,0.043533140110031086,0.04450154422048393,,,,,,,1.4328286614560817,0.003306035979184891,0.005250384641734538,,,0.006089152436606959,0.006629969093162817,0.007041612473063344,,,,,,,-241.52608141009674,456.5112860606808,0.3471652601345079,25.540213151949406,0.005895423876092589,0.02292236026140079,0.026035545233062334,0.0456599678893155,456.4947994085878
Afghanistan,0.5,3.0570638387845035,2.9437062895667365,2.8383683938112503,,,2.6916381814542705,2.530963960681019,2.3905508907543345,,,,,,,0.2783472560151853,0.06756246600381441,0.07421392385658387,,,0.07842004397916444,0.08191873824251544,0.08402071531559371,,,,,,,1.5486652871939133,0.005796551323329459,0.009719213702562068,,,0.011898391259829975,0.013297989102865268,0.01429554858430127,,,,,,,-239.88236454730685,482.83996316169316,0.5704547149986658,52.452954230709445,0.011328528628182366,0.02940510669900985,0.032754649228933994,0.06886715646927835,482.8208542884996
Afghanistan,0.75,4.441879434823582,4.3042486505293045,4.103487164687371,,,3.826518619954903,3.5145694442397346,3.246718107853048,,,,,,,0.4286173065802806,0.11959309172446173,0.13595072087987622,,,0.14457910963419093,0.15101540852047587,0.15702866538699067,,,,,,,1.6699545775235727,0.010748585360261288,0.01856513755023905,,,0.023083566121633856,0.026163709513041693,0.028463378577269452,,,,,,,-238.4355227186665,509.16864026270554,0.8962652914610658,115.3501365345189,0.024294730173916743,0.03908444133788482,0.0422629630810064,0.10969692054156224,509.1469091684114
Afghanistan,0.975,9.906330213202386,9.94024955262676,9.75678273637659,,,8.947151171156422,7.851268487440237,6.5115238889623654,,,,,,,1.1750269228430195,0.4016577456130634,0.41505070513586817,,,0.42779193299435003,0.43536937967906747,0.4487797374204445,,,,,,,1.9309728392755534,0.038456723618880584,0.06022489948846042,,,0.0725650577574084,0.08150656547526,0.08773809369431329,,,,,,,-235.98287185817486,559.347069257178,2.6232124136992843,425.19633851667646,0.1309506759394832,0.0731142249645838,0.0737083483163486,0.34514996749494087,559.3203406107928
Afghanistan,max,28.496756416819064,37.2144224426524,42.30424444116199,,,44.42918408437173,44.235911239154646,41.16334896142677,,,,,,,4.828907300014127,2.0406690782938424,1.0680959677936002,,,0.9161821354594356,0.8878140581854487,0.885545952537481,,,,,,,2.3704460589738594,0.4092135892124265,0.3225604465835201,,,0.27856205811666146,0.2970064482401578,0.31478522734591924,,,,,,,-233.44384451894203,,8.220353989692804,2452.9349351192986,1.3548823693940077,0.2718421046059596,0.18003788644496668,4.015900563088114,
Afghanistan,mean,3.7116340828346885,3.6178569309691166,3.4939118971873255,,,3.2901413176755168,3.035181158011951,2.782448773859101,,,,,,,0.3699233199527092,0.1027637675401029,0.10884057296685225,,,0.11373098479365341,0.11778368046064278,0.12150181323358966,,,,,,,1.5568653195171083,0.009292284675550487,0.015025523180086004,,,0.018308731916116983,0.020510973802950354,0.022199279225922935,,,,,,,-240.04322017946873,482.83996316169316,0.7414271346709495,95.15043449373454,0.024378950114839353,0.033286052584970055,0.036043146067767144,0.09809445002468223,482.8208542884996
Afghanistan,min,1.027309040293013,0.7020153981024464,0.5549219041768411,,,0.5318857539721508,0.5920987210515918,0.6256189948717389,,,,,,,0.039208335216185136,0.004026007288430589,0.000771646990292809,,,0.0007147508676349221,0.0009789974745207897,0.0009947330382406975,,,,,,,0.9651575544148282,0.00021851861883543717,7.842752657777081e-05,,,5.9840682575199477e-05,6.794215733486346e-05,7.078648429829034e-05,,,,,,,-251.54451983901544,,0.0002944271947233152,0.5987195079824431,0.0003850778549445744,0.009733745328475362,0.00999459960092791,0.011944851887763987,
Afghanistan,std,2.355733357990392,2.443478317291755,2.4485929574593284,,,2.3071275203184323,1.9936944841821753,1.6007846337797567,,,,,,,0.29417958589886445,0.11691334225732539,0.10748610996170775,,,0.10917162224534742,0.11155648808151353,0.11474659741473318,,,,,,,0.17743159114621884,0.012143457687273361,0.01666474023131953,,,0.019822804560887787,0.022013640065011802,0.023759063817725884,,,,,,,2.2822074828821535,39.03495508027855,0.677026327355057,130.51194986299217,0.048070006642747916,0.01595956788028362,0.014802221032831622,0.1169927583720224,39.03106736945743
Albania,0.025,1.6443073551775227,1.4780616315050656,1.3274152148236926,,,1.2411922842399183,1.2016284109591724,1.1801646279420768,,,,,,,0.1878607660375524,0.04384131132234397,0.06294467300018992,,,0.07664014384852925,0.08757361013813558,0.0948614865079771,,,,,,,0.4391729243242804,0.0013058867579337633,0.002988200794931649,,,0.004655794740822916,0.006466911111218407,0.008395130998813775,,,,,,,-278.1092958501207,499.81655155582587,0.029684294820526074,10.534458185168816,0.003009209717619974,0.009557672346015856,0.04834981764204196,0.024435371465225213,499.72476084693443
